timestamp,speed_kmh,engine_rpm,throttle_pct,brake,gear
2023-07-30 12:41:31.594000+00:00,0,3927,0,0,0
2023-07-30 12:41:31.994000+00:00,0,3931,0,0,0
2023-07-30 12:41:32.354000+00:00,0,3961,0,0,0
2023-07-30 12:41:32.513000+00:00,0,3904,0,0,0
2023-07-30 12:41:32.753000+00:00,0,3932,0,0,0
2023-07-30 12:41:33.113000+00:00,0,4019,0,0,0
2023-07-30 12:41:33.273000+00:00,0,4052,0,0,0
2023-07-30 12:41:33.633000+00:00,0,4008,0,0,0
2023-07-30 12:41:33.913000+00:00,0,4044,0,0,0
2023-07-30 12:41:34.073000+00:00,0,4129,0,0,0
2023-07-30 12:41:34.513000+00:00,0,3989,0,0,0
2023-07-30 12:41:34.673000+00:00,0,3979,0,0,0
2023-07-30 12:41:34.833000+00:00,0,4085,0,0,0
2023-07-30 12:41:35.154000+00:00,0,4067,0,0,0
2023-07-30 12:41:35.314000+00:00,0,3896,0,0,0
2023-07-30 12:41:35.514000+00:00,0,3988,0,0,0
2023-07-30 12:41:35.794000+00:00,0,4030,0,0,0
2023-07-30 12:41:35.994000+00:00,0,3968,0,0,0
2023-07-30 12:41:36.234000+00:00,0,3989,0,0,0
2023-07-30 12:41:36.554000+00:00,0,3983,0,0,0
2023-07-30 12:41:36.794000+00:00,0,4007,0,0,0
2023-07-30 12:41:37.034000+00:00,0,3971,0,0,0
2023-07-30 12:41:37.274000+00:00,0,4101,0,0,0
2023-07-30 12:41:37.554000+00:00,0,3993,0,0,0
2023-07-30 12:41:37.914000+00:00,0,4094,0,0,0
2023-07-30 12:41:38.114000+00:00,0,4072,0,0,0
2023-07-30 12:41:38.434000+00:00,0,3966,0,0,0
2023-07-30 12:41:38.634000+00:00,0,4001,0,0,0
2023-07-30 12:41:38.874000+00:00,0,4039,0,0,0
2023-07-30 12:41:39.074000+00:00,0,4072,0,0,0
2023-07-30 12:41:39.353000+00:00,0,3935,0,0,0
2023-07-30 12:41:39.593000+00:00,0,4008,0,0,0
2023-07-30 12:41:39.793000+00:00,0,4008,0,0,0
2023-07-30 12:41:40.153000+00:00,0,4125,0,0,0
2023-07-30 12:41:40.593000+00:00,0,3974,0,0,0
2023-07-30 12:41:40.753000+00:00,0,4068,0,0,0
2023-07-30 12:41:41.073000+00:00,0,4043,0,0,0
2023-07-30 12:41:41.233000+00:00,0,3967,0,0,0
2023-07-30 12:41:41.433000+00:00,0,4019,0,0,0
2023-07-30 12:41:41.714000+00:00,0,4028,0,0,0
2023-07-30 12:41:41.874000+00:00,0,4031,0,0,0
2023-07-30 12:41:42.194000+00:00,0,4022,0,0,0
2023-07-30 12:41:42.554000+00:00,0,4035,0,0,0
2023-07-30 12:41:42.754000+00:00,0,4060,0,0,0
2023-07-30 12:41:42.954000+00:00,0,4080,0,0,0
2023-07-30 12:41:43.194000+00:00,0,4030,0,0,0
2023-07-30 12:41:43.354000+00:00,0,4030,0,0,0
2023-07-30 12:41:43.634000+00:00,0,4036,0,0,0
2023-07-30 12:41:43.874000+00:00,0,3999,0,0,0
2023-07-30 12:41:44.074000+00:00,0,4074,0,0,0
2023-07-30 12:41:44.674000+00:00,0,4068,0,0,0
2023-07-30 12:41:44.914000+00:00,0,3989,0,0,0
2023-07-30 12:41:45.274000+00:00,0,4073,0,0,0
2023-07-30 12:41:45.434000+00:00,0,4071,0,0,0
2023-07-30 12:41:45.754000+00:00,0,4051,0,0,0
2023-07-30 12:41:45.913000+00:00,0,4018,0,0,0
2023-07-30 12:41:46.113000+00:00,0,4068,0,0,0
2023-07-30 12:41:46.313000+00:00,0,4011,0,0,0
2023-07-30 12:41:47.233000+00:00,0,4033,0,0,0
2023-07-30 12:41:47.393000+00:00,0,4050,0,0,0
2023-07-30 12:41:47.673000+00:00,0,4127,0,0,0
2023-07-30 12:41:48.033000+00:00,0,4067,0,0,0
2023-07-30 12:41:48.194000+00:00,0,4029,0,0,0
2023-07-30 12:41:48.394000+00:00,0,4095,0,0,0
2023-07-30 12:41:48.594000+00:00,0,3972,0,0,0
2023-07-30 12:41:49.034000+00:00,0,4088,0,0,0
2023-07-30 12:41:49.194000+00:00,0,4024,0,0,0
2023-07-30 12:41:49.394000+00:00,0,3874,0,0,0
2023-07-30 12:41:49.594000+00:00,0,4048,0,0,0
2023-07-30 12:41:49.754000+00:00,0,3990,0,0,0
2023-07-30 12:41:49.994000+00:00,0,4014,0,0,0
2023-07-30 12:41:50.314000+00:00,0,4039,0,0,0
2023-07-30 12:41:50.514000+00:00,0,3999,0,0,0
2023-07-30 12:41:50.714000+00:00,0,4002,0,0,0
2023-07-30 12:41:50.874000+00:00,0,4047,0,0,0
2023-07-30 12:41:51.154000+00:00,0,3946,0,0,0
2023-07-30 12:41:51.554000+00:00,0,3973,0,0,0
2023-07-30 12:41:51.954000+00:00,0,4035,0,0,0
2023-07-30 12:41:52.354000+00:00,0,3958,0,0,0
2023-07-30 12:41:52.753000+00:00,0,3978,0,0,0
2023-07-30 12:41:53.073000+00:00,0,4079,0,0,0
2023-07-30 12:41:53.233000+00:00,0,4073,0,0,0
2023-07-30 12:41:53.553000+00:00,0,4093,0,0,0
2023-07-30 12:41:53.793000+00:00,0,4073,0,0,0
2023-07-30 12:41:54.113000+00:00,0,4148,0,0,0
2023-07-30 12:41:54.353000+00:00,0,3966,0,0,0
2023-07-30 12:41:54.834000+00:00,0,4057,0,0,0
2023-07-30 12:41:55.034000+00:00,0,4028,0,0,0
2023-07-30 12:41:55.274000+00:00,0,4097,0,0,0
2023-07-30 12:41:55.674000+00:00,0,4024,0,0,0
2023-07-30 12:41:55.834000+00:00,0,3984,0,0,0
2023-07-30 12:41:55.994000+00:00,0,4064,0,0,0
2023-07-30 12:41:56.194000+00:00,0,4064,0,0,0
2023-07-30 12:41:56.474000+00:00,0,4032,0,0,0
2023-07-30 12:41:56.634000+00:00,0,3999,0,0,0
2023-07-30 12:41:56.834000+00:00,0,3991,0,0,0
2023-07-30 12:41:57.074000+00:00,0,3875,0,0,0
2023-07-30 12:41:57.234000+00:00,0,3993,0,0,0
2023-07-30 12:41:57.394000+00:00,0,3993,0,0,0
2023-07-30 12:41:57.634000+00:00,0,4147,0,0,0
2023-07-30 12:41:57.874000+00:00,0,4035,0,0,0
2023-07-30 12:41:58.314000+00:00,0,3990,0,0,0
2023-07-30 12:41:58.714000+00:00,0,4001,0,0,0
2023-07-30 12:41:59.114000+00:00,0,3934,0,0,0
2023-07-30 12:41:59.353000+00:00,0,4053,0,0,0
2023-07-30 12:41:59.553000+00:00,0,3998,0,0,0
2023-07-30 12:41:59.753000+00:00,0,3983,0,0,0
2023-07-30 12:41:59.953000+00:00,0,3939,0,0,0
2023-07-30 12:42:00.393000+00:00,0,6459,0,0,0
2023-07-30 12:42:00.593000+00:00,0,7859,0,0,0
2023-07-30 12:42:00.953000+00:00,0,9387,0,0,0
2023-07-30 12:42:01.194000+00:00,0,9393,0,0,0
2023-07-30 12:42:01.434000+00:00,0,9386,0,0,0
2023-07-30 12:42:01.794000+00:00,0,9460,0,0,0
2023-07-30 12:42:02.114000+00:00,0,9442,0,0,0
2023-07-30 12:42:02.474000+00:00,0,9386,0,0,0
2023-07-30 12:42:02.674000+00:00,0,9406,0,0,0
2023-07-30 12:42:02.834000+00:00,0,9409,0,0,0
2023-07-30 12:42:02.994000+00:00,0,9399,0,0,0
2023-07-30 12:42:03.154000+00:00,0,9288,0,0,0
2023-07-30 12:42:03.434000+00:00,0,9317,0,0,0
2023-07-30 12:42:03.674000+00:00,0,9429,0,0,0
2023-07-30 12:42:03.914000+00:00,0,9428,0,0,0
2023-07-30 12:42:04.114000+00:00,0,9471,0,0,0
2023-07-30 12:42:04.474000+00:00,0,9352,0,0,0
2023-07-30 12:42:04.674000+00:00,0,9440,0,0,0
2023-07-30 12:42:04.914000+00:00,0,9458,0,0,0
2023-07-30 12:42:05.194000+00:00,0,9367,0,0,0
2023-07-30 12:42:05.474000+00:00,0,9327,0,0,0
2023-07-30 12:42:05.834000+00:00,0,9345,0,0,0
2023-07-30 12:42:06.033000+00:00,0,9261,0,0,0
2023-07-30 12:42:06.273000+00:00,0,8124,0,0,0
2023-07-30 12:42:06.553000+00:00,0,7114,0,0,0
2023-07-30 12:42:06.753000+00:00,0,5714,0,0,0
2023-07-30 12:42:07.073000+00:00,0,4181,0,0,0
2023-07-30 12:42:07.273000+00:00,0,4046,0,0,0
2023-07-30 12:42:07.593000+00:00,0,3883,0,0,0
2023-07-30 12:42:07.794000+00:00,0,3975,0,0,0
2023-07-30 12:42:07.994000+00:00,0,3867,0,0,0
2023-07-30 12:42:08.194000+00:00,0,3935,0,0,0
2023-07-30 12:42:08.474000+00:00,0,4009,0,0,0
2023-07-30 12:42:08.794000+00:00,0,4015,0,0,0
2023-07-30 12:42:09.074000+00:00,0,3953,0,0,0
2023-07-30 12:42:09.314000+00:00,0,3836,0,0,0
2023-07-30 12:42:09.594000+00:00,0,3800,0,0,0
2023-07-30 12:42:09.794000+00:00,0,3924,0,0,0
2023-07-30 12:42:10.074000+00:00,0,3934,0,0,0
2023-07-30 12:42:10.474000+00:00,0,3917,0,0,0
2023-07-30 12:42:10.794000+00:00,0,3931,0,1,0
2023-07-30 12:42:11.074000+00:00,0,3908,0,1,0
2023-07-30 12:42:11.234000+00:00,0,3908,0,1,0
2023-07-30 12:42:11.394000+00:00,0,3930,0,1,0
2023-07-30 12:42:11.634000+00:00,0,3973,0,1,0
2023-07-30 12:42:11.794000+00:00,0,3916,0,1,0
2023-07-30 12:42:11.994000+00:00,0,3873,0,1,0
2023-07-30 12:42:12.354000+00:00,0,4013,0,1,0
2023-07-30 12:42:12.554000+00:00,0,4025,0,1,0
2023-07-30 12:42:12.793000+00:00,2,3912,0,1,0
2023-07-30 12:42:12.953000+00:00,2,4752,0,1,1
2023-07-30 12:42:13.313000+00:00,0,6995,0,1,1
2023-07-30 12:42:13.473000+00:00,0,7487,0,1,1
2023-07-30 12:42:13.713000+00:00,0,7045,0,1,1
2023-07-30 12:42:13.993000+00:00,0,7605,0,1,1
2023-07-30 12:42:14.273000+00:00,0,7266,0,1,1
2023-07-30 12:42:14.634000+00:00,0,6604,0,1,1
2023-07-30 12:42:14.874000+00:00,0,6973,0,1,1
2023-07-30 12:42:15.114000+00:00,0,6431,0,1,1
2023-07-30 12:42:15.354000+00:00,0,7383,0,1,1
2023-07-30 12:42:15.594000+00:00,0,7433,0,1,1
2023-07-30 12:42:15.874000+00:00,0,7174,0,1,1
2023-07-30 12:42:16.034000+00:00,0,7249,0,1,1
2023-07-30 12:42:16.194000+00:00,0,7369,0,1,1
2023-07-30 12:42:16.434000+00:00,0,7462,0,1,1
2023-07-30 12:42:16.674000+00:00,0,7432,0,1,1
2023-07-30 12:42:16.914000+00:00,0,7074,0,1,1
2023-07-30 12:42:17.234000+00:00,0,5994,0,1,1
2023-07-30 12:42:17.394000+00:00,0,4878,0,1,1
2023-07-30 12:42:17.594000+00:00,0,4455,0,1,1
2023-07-30 12:42:17.874000+00:00,0,4162,0,1,1
2023-07-30 12:42:18.114000+00:00,0,3992,0,1,1
2023-07-30 12:42:18.274000+00:00,0,3695,0,1,1
2023-07-30 12:42:18.514000+00:00,0,3439,0,1,1
2023-07-30 12:42:18.754000+00:00,0,4047,0,1,1
2023-07-30 12:42:18.914000+00:00,0,4277,0,1,0
2023-07-30 12:42:19.154000+00:00,0,4220,0,0,0
2023-07-30 12:42:19.513000+00:00,0,3777,0,0,0
2023-07-30 12:42:19.833000+00:00,0,4048,0,0,0
2023-07-30 12:42:20.193000+00:00,0,4191,0,0,0
2023-07-30 12:42:20.393000+00:00,0,4091,0,0,0
2023-07-30 12:42:20.833000+00:00,0,4092,0,0,0
2023-07-30 12:42:21.194000+00:00,0,4105,0,0,0
2023-07-30 12:42:21.434000+00:00,0,3997,0,0,0
2023-07-30 12:42:21.834000+00:00,0,3968,0,0,0
2023-07-30 12:42:22.034000+00:00,0,4118,0,0,0
2023-07-30 12:42:22.194000+00:00,0,3974,0,0,0
2023-07-30 12:42:22.354000+00:00,0,4099,0,0,0
2023-07-30 12:42:22.554000+00:00,0,3973,0,0,0
2023-07-30 12:42:22.754000+00:00,0,4031,0,0,0
2023-07-30 12:42:23.074000+00:00,0,3988,0,0,0
2023-07-30 12:42:23.314000+00:00,0,4098,0,0,0
2023-07-30 12:42:23.594000+00:00,0,3990,0,0,0
2023-07-30 12:42:23.794000+00:00,0,3990,0,0,0
2023-07-30 12:42:24.034000+00:00,0,4057,0,0,0
2023-07-30 12:42:24.274000+00:00,0,3898,0,0,0
2023-07-30 12:42:24.514000+00:00,0,4049,0,0,0
2023-07-30 12:42:24.674000+00:00,0,3903,0,0,0
2023-07-30 12:42:24.954000+00:00,0,3982,0,0,0
2023-07-30 12:42:25.114000+00:00,0,4165,0,0,0
2023-07-30 12:42:25.594000+00:00,0,3945,0,0,0
2023-07-30 12:42:25.914000+00:00,0,4010,0,0,0
2023-07-30 12:42:26.193000+00:00,0,4003,0,0,0
2023-07-30 12:42:26.513000+00:00,0,3960,0,0,0
2023-07-30 12:42:26.713000+00:00,0,3976,0,0,0
2023-07-30 12:42:27.033000+00:00,0,3945,0,0,0
2023-07-30 12:42:27.193000+00:00,0,4059,0,0,0
2023-07-30 12:42:27.433000+00:00,0,4124,0,0,0
2023-07-30 12:42:27.754000+00:00,0,3759,0,0,0
2023-07-30 12:42:27.994000+00:00,0,4087,0,0,0
2023-07-30 12:42:28.154000+00:00,0,4227,0,0,0
2023-07-30 12:42:28.354000+00:00,0,4344,0,0,0
2023-07-30 12:42:28.554000+00:00,0,4324,0,0,0
2023-07-30 12:42:28.834000+00:00,0,4296,0,0,0
2023-07-30 12:42:29.074000+00:00,0,4257,0,0,0
2023-07-30 12:42:29.274000+00:00,0,4241,0,0,0
2023-07-30 12:42:29.474000+00:00,0,4228,0,0,0
2023-07-30 12:42:29.714000+00:00,0,4192,0,0,0
2023-07-30 12:42:30.074000+00:00,0,4144,0,0,0
2023-07-30 12:42:30.474000+00:00,0,4160,0,0,0
2023-07-30 12:42:30.914000+00:00,0,4156,0,0,0
2023-07-30 12:42:31.194000+00:00,0,4161,0,0,0
2023-07-30 12:42:31.434000+00:00,0,4137,0,0,0
2023-07-30 12:42:31.674000+00:00,0,4135,0,0,0
2023-07-30 12:42:31.954000+00:00,0,4123,0,0,0
2023-07-30 12:42:32.114000+00:00,0,4107,0,0,0
2023-07-30 12:42:32.274000+00:00,0,4104,0,0,0
2023-07-30 12:42:32.554000+00:00,0,4107,0,0,0
2023-07-30 12:42:32.953000+00:00,0,4084,0,0,0
2023-07-30 12:42:33.393000+00:00,0,4075,0,0,0
2023-07-30 12:42:33.793000+00:00,0,4071,0,0,0
2023-07-30 12:42:33.993000+00:00,0,4091,0,0,0
2023-07-30 12:42:34.274000+00:00,0,4051,0,0,0
2023-07-30 12:42:34.514000+00:00,0,4028,0,0,0
2023-07-30 12:42:34.714000+00:00,0,4042,0,0,0
2023-07-30 12:42:34.994000+00:00,0,4059,0,0,0
2023-07-30 12:42:35.434000+00:00,0,4051,0,0,0
2023-07-30 12:42:35.714000+00:00,0,4050,0,0,0
2023-07-30 12:42:35.954000+00:00,0,4052,0,0,0
2023-07-30 12:42:36.354000+00:00,0,3848,0,0,0
2023-07-30 12:42:36.594000+00:00,0,3935,0,0,0
2023-07-30 12:42:36.794000+00:00,0,4040,0,0,0
2023-07-30 12:42:37.194000+00:00,0,4068,0,0,0
2023-07-30 12:42:37.394000+00:00,0,4139,0,0,0
2023-07-30 12:42:37.634000+00:00,0,3892,0,0,0
2023-07-30 12:42:37.874000+00:00,0,3923,0,0,0
2023-07-30 12:42:38.234000+00:00,0,3890,0,0,0
2023-07-30 12:42:38.394000+00:00,0,3818,0,0,0
2023-07-30 12:42:38.674000+00:00,0,3914,0,0,0
2023-07-30 12:42:39.074000+00:00,0,3846,0,0,0
2023-07-30 12:42:39.274000+00:00,0,3918,0,0,0
2023-07-30 12:42:39.514000+00:00,0,3948,0,0,0
2023-07-30 12:42:39.673000+00:00,0,3981,0,0,0
2023-07-30 12:42:40.033000+00:00,0,3770,0,0,0
2023-07-30 12:42:40.233000+00:00,0,3877,0,0,0
2023-07-30 12:42:40.473000+00:00,0,3905,0,0,0
2023-07-30 12:42:40.714000+00:00,0,3984,0,0,0
2023-07-30 12:42:40.954000+00:00,0,3967,0,0,0
2023-07-30 12:42:41.354000+00:00,0,3932,0,0,0
2023-07-30 12:42:41.594000+00:00,0,3994,0,0,0
2023-07-30 12:42:41.954000+00:00,0,3950,0,0,0
2023-07-30 12:42:42.194000+00:00,0,3911,0,0,0
2023-07-30 12:42:42.354000+00:00,0,3893,0,0,0
2023-07-30 12:42:42.514000+00:00,0,3870,0,0,0
2023-07-30 12:42:42.714000+00:00,0,3804,0,0,0
2023-07-30 12:42:42.874000+00:00,0,3846,0,0,0
2023-07-30 12:42:43.074000+00:00,0,3964,0,0,0
2023-07-30 12:42:43.394000+00:00,0,4045,0,0,0
2023-07-30 12:42:43.634000+00:00,0,3948,0,0,0
2023-07-30 12:42:43.874000+00:00,0,3822,0,0,0
2023-07-30 12:42:44.154000+00:00,0,3861,0,0,0
2023-07-30 12:42:44.354000+00:00,0,3890,0,0,0
2023-07-30 12:42:44.554000+00:00,0,3946,0,0,0
2023-07-30 12:42:44.874000+00:00,0,3961,0,0,0
2023-07-30 12:42:45.194000+00:00,0,4012,0,0,0
2023-07-30 12:42:45.474000+00:00,0,4024,0,0,0
2023-07-30 12:42:45.674000+00:00,0,3934,0,0,0
2023-07-30 12:42:45.914000+00:00,0,4018,0,0,0
2023-07-30 12:42:46.114000+00:00,0,3268,0,0,0
2023-07-30 12:42:46.513000+00:00,0,1256,0,0,0
2023-07-30 12:42:46.673000+00:00,0,162,0,0,0
2023-07-30 12:42:46.873000+00:00,0,0,0,0,0
2023-07-30 12:42:47.153000+00:00,0,0,0,0,0
2023-07-30 12:42:47.554000+00:00,0,0,0,0,0
2023-07-30 12:42:47.754000+00:00,0,0,0,0,0
2023-07-30 12:42:47.994000+00:00,0,0,0,0,0
2023-07-30 12:42:48.234000+00:00,0,0,0,0,0
2023-07-30 12:42:48.514000+00:00,0,0,0,0,0
2023-07-30 12:42:48.794000+00:00,0,0,0,0,0
2023-07-30 12:42:49.074000+00:00,0,0,0,0,0
2023-07-30 12:42:49.354000+00:00,0,0,0,0,0
2023-07-30 12:42:49.594000+00:00,0,0,0,0,0
2023-07-30 12:42:49.874000+00:00,0,0,0,0,0
2023-07-30 12:42:50.194000+00:00,0,0,0,0,0
2023-07-30 12:42:50.434000+00:00,0,0,0,0,0
2023-07-30 12:42:50.674000+00:00,0,0,0,0,0
2023-07-30 12:42:50.834000+00:00,0,0,0,0,0
2023-07-30 12:42:50.994000+00:00,0,0,0,0,0
2023-07-30 12:42:51.274000+00:00,0,0,0,0,0
2023-07-30 12:42:51.594000+00:00,0,0,0,0,0
2023-07-30 12:42:51.834000+00:00,0,0,0,0,0
2023-07-30 12:42:52.034000+00:00,0,0,0,0,0
2023-07-30 12:42:52.274000+00:00,0,0,0,0,0
2023-07-30 12:42:52.514000+00:00,0,0,0,0,0
2023-07-30 12:42:52.754000+00:00,0,0,0,0,0
2023-07-30 12:42:52.994000+00:00,0,0,0,0,0
2023-07-30 12:42:53.233000+00:00,0,0,0,0,0
2023-07-30 12:42:53.393000+00:00,0,0,0,0,0
2023-07-30 12:42:53.593000+00:00,0,0,0,0,0
2023-07-30 12:42:53.793000+00:00,0,0,0,0,0
2023-07-30 12:42:54.074000+00:00,0,0,0,0,0
2023-07-30 12:42:54.274000+00:00,0,0,0,0,0
2023-07-30 12:42:54.434000+00:00,0,0,0,0,0
2023-07-30 12:42:54.794000+00:00,0,0,0,0,0
2023-07-30 12:42:54.954000+00:00,0,0,0,0,0
2023-07-30 12:42:55.274000+00:00,0,0,0,0,0
2023-07-30 12:42:55.594000+00:00,0,0,0,0,0
2023-07-30 12:42:55.834000+00:00,0,0,0,0,0
2023-07-30 12:42:56.234000+00:00,0,0,0,0,0
2023-07-30 12:42:56.434000+00:00,0,0,0,0,0
2023-07-30 12:42:56.834000+00:00,0,0,0,0,0
2023-07-30 12:42:57.074000+00:00,0,0,0,0,0
2023-07-30 12:42:57.474000+00:00,0,0,0,0,0
2023-07-30 12:42:57.834000+00:00,0,0,0,0,0
2023-07-30 12:42:58.114000+00:00,0,0,0,0,0
2023-07-30 12:42:58.434000+00:00,0,0,0,0,0
2023-07-30 12:42:58.914000+00:00,0,0,0,0,0
2023-07-30 12:42:59.354000+00:00,0,0,0,0,0
2023-07-30 12:42:59.634000+00:00,0,0,0,0,0
2023-07-30 12:42:59.953000+00:00,0,0,0,0,0
2023-07-30 12:43:00.153000+00:00,0,0,0,0,0
2023-07-30 12:43:00.554000+00:00,0,0,0,0,0
2023-07-30 12:43:00.874000+00:00,0,0,0,0,0
2023-07-30 12:43:01.154000+00:00,0,0,0,0,0
2023-07-30 12:43:01.434000+00:00,0,0,0,0,0
2023-07-30 12:43:01.794000+00:00,0,0,0,0,0
2023-07-30 12:43:01.994000+00:00,0,0,0,0,0
2023-07-30 12:43:02.194000+00:00,0,0,0,0,0
2023-07-30 12:43:02.554000+00:00,0,0,0,0,0
2023-07-30 12:43:02.714000+00:00,0,0,0,0,0
2023-07-30 12:43:03.034000+00:00,0,0,0,0,0
2023-07-30 12:43:03.394000+00:00,0,0,0,0,0
2023-07-30 12:43:03.634000+00:00,0,0,0,0,0
2023-07-30 12:43:03.914000+00:00,0,0,0,0,0
2023-07-30 12:43:04.194000+00:00,0,0,0,0,0
2023-07-30 12:43:04.474000+00:00,0,0,0,0,0
2023-07-30 12:43:04.674000+00:00,0,0,0,0,0
2023-07-30 12:43:04.914000+00:00,0,0,0,0,0
2023-07-30 12:43:05.154000+00:00,0,0,0,0,0
2023-07-30 12:43:05.354000+00:00,0,0,0,0,0
2023-07-30 12:43:05.634000+00:00,0,0,0,0,0
2023-07-30 12:43:05.874000+00:00,0,0,0,0,0
2023-07-30 12:43:06.274000+00:00,0,0,0,0,0
2023-07-30 12:43:06.513000+00:00,0,0,0,0,0
2023-07-30 12:43:06.753000+00:00,0,0,0,0,0
2023-07-30 12:43:06.953000+00:00,0,0,0,0,0
2023-07-30 12:43:07.234000+00:00,0,0,0,0,0
2023-07-30 12:43:07.434000+00:00,0,0,0,0,0
2023-07-30 12:43:07.634000+00:00,0,0,0,0,0
2023-07-30 12:43:07.874000+00:00,0,0,0,0,0
2023-07-30 12:43:08.074000+00:00,0,0,0,0,0
2023-07-30 12:43:08.274000+00:00,0,0,0,0,0
2023-07-30 12:43:08.434000+00:00,0,0,0,0,0
2023-07-30 12:43:08.754000+00:00,0,0,0,0,0
2023-07-30 12:43:08.994000+00:00,0,0,0,0,0
2023-07-30 12:43:09.194000+00:00,0,0,0,0,0
2023-07-30 12:43:09.474000+00:00,0,0,0,0,0
2023-07-30 12:43:09.634000+00:00,0,0,0,0,0
2023-07-30 12:43:09.874000+00:00,0,0,0,0,0
2023-07-30 12:43:10.114000+00:00,0,0,0,0,0
2023-07-30 12:43:10.394000+00:00,0,0,0,0,0
2023-07-30 12:43:10.634000+00:00,0,0,0,0,0
2023-07-30 12:43:10.914000+00:00,0,0,0,0,0
2023-07-30 12:43:11.234000+00:00,0,0,0,0,0
2023-07-30 12:43:11.434000+00:00,0,0,0,0,0
2023-07-30 12:43:11.634000+00:00,0,0,0,0,0
2023-07-30 12:43:11.874000+00:00,0,0,0,0,0
2023-07-30 12:43:12.274000+00:00,0,0,0,0,0
2023-07-30 12:43:12.594000+00:00,0,0,0,0,0
2023-07-30 12:43:12.754000+00:00,0,0,0,0,0
2023-07-30 12:43:13.114000+00:00,0,0,0,0,0
2023-07-30 12:43:13.513000+00:00,0,0,0,0,0
2023-07-30 12:43:13.834000+00:00,0,0,0,0,0
2023-07-30 12:43:14.114000+00:00,0,0,0,0,0
2023-07-30 12:43:14.434000+00:00,0,0,0,0,0
2023-07-30 12:43:14.674000+00:00,0,0,0,0,0
2023-07-30 12:43:14.834000+00:00,0,0,0,0,0
2023-07-30 12:43:14.994000+00:00,0,0,0,0,0
2023-07-30 12:43:15.274000+00:00,0,0,0,0,0
2023-07-30 12:43:15.554000+00:00,0,0,0,0,0
2023-07-30 12:43:15.714000+00:00,0,0,0,0,0
2023-07-30 12:43:15.954000+00:00,0,0,0,0,0
2023-07-30 12:43:16.274000+00:00,0,0,0,0,0
2023-07-30 12:43:16.554000+00:00,0,0,0,0,0
2023-07-30 12:43:16.954000+00:00,0,0,0,0,0
2023-07-30 12:43:17.194000+00:00,0,0,0,0,0
2023-07-30 12:43:17.394000+00:00,0,0,0,0,0
2023-07-30 12:43:17.554000+00:00,0,0,0,0,0
2023-07-30 12:43:17.794000+00:00,0,0,0,0,0
2023-07-30 12:43:17.994000+00:00,0,0,0,0,0
2023-07-30 12:43:18.234000+00:00,0,0,0,0,0
2023-07-30 12:43:18.634000+00:00,0,0,0,0,0
2023-07-30 12:43:19.034000+00:00,0,0,0,0,0
2023-07-30 12:43:19.354000+00:00,0,0,0,0,0
2023-07-30 12:43:19.674000+00:00,0,0,0,0,0
2023-07-30 12:43:19.834000+00:00,0,0,0,0,0
2023-07-30 12:43:20.073000+00:00,0,0,0,0,0
2023-07-30 12:43:20.474000+00:00,0,0,0,0,0
2023-07-30 12:43:20.834000+00:00,0,0,0,0,0
2023-07-30 12:43:21.194000+00:00,0,0,0,0,0
2023-07-30 12:43:21.354000+00:00,0,0,0,0,0
2023-07-30 12:43:21.674000+00:00,0,0,0,0,0
2023-07-30 12:43:21.954000+00:00,0,0,0,0,0
2023-07-30 12:43:22.314000+00:00,0,0,0,0,0
2023-07-30 12:43:22.634000+00:00,0,0,0,0,0
2023-07-30 12:43:22.874000+00:00,0,0,0,0,0
2023-07-30 12:43:23.034000+00:00,0,0,0,0,0
2023-07-30 12:43:23.274000+00:00,0,0,0,0,0
2023-07-30 12:43:23.434000+00:00,0,0,0,0,0
2023-07-30 12:43:23.754000+00:00,0,0,0,0,0
2023-07-30 12:43:24.194000+00:00,0,0,0,0,0
2023-07-30 12:43:24.394000+00:00,0,0,0,0,0
2023-07-30 12:43:24.794000+00:00,0,0,0,0,0
2023-07-30 12:43:25.234000+00:00,0,0,0,0,0
2023-07-30 12:43:25.554000+00:00,0,0,0,0,0
2023-07-30 12:43:25.794000+00:00,0,0,0,0,0
2023-07-30 12:43:25.954000+00:00,0,0,0,0,0
2023-07-30 12:43:26.234000+00:00,0,0,0,0,0
2023-07-30 12:43:26.474000+00:00,0,0,0,0,0
2023-07-30 12:43:26.633000+00:00,0,0,0,0,0
2023-07-30 12:43:26.794000+00:00,0,0,0,0,0
2023-07-30 12:43:26.994000+00:00,0,0,0,0,0
2023-07-30 12:43:27.234000+00:00,0,0,0,0,0
2023-07-30 12:43:27.634000+00:00,0,0,0,0,0
2023-07-30 12:43:27.834000+00:00,0,0,0,0,0
2023-07-30 12:43:28.074000+00:00,0,0,0,0,0
2023-07-30 12:43:28.354000+00:00,0,0,0,0,0
2023-07-30 12:43:28.674000+00:00,0,0,0,0,0
2023-07-30 12:43:28.914000+00:00,0,0,0,0,0
2023-07-30 12:43:29.074000+00:00,0,0,0,0,0
2023-07-30 12:43:29.514000+00:00,0,0,0,0,0
2023-07-30 12:43:29.674000+00:00,0,0,0,0,0
2023-07-30 12:43:30.034000+00:00,0,0,0,0,0
2023-07-30 12:43:30.274000+00:00,0,0,0,0,0
2023-07-30 12:43:30.474000+00:00,0,0,0,0,0
2023-07-30 12:43:30.634000+00:00,0,0,0,0,0
2023-07-30 12:43:30.914000+00:00,0,0,0,0,0
2023-07-30 12:43:31.154000+00:00,0,0,0,0,0
